date,area_type,area_code,area_name,metric,metric_name,value
2021-12-20,nation,N92000002,Northern Ireland,newAdmissions,New admissions,12.0
2021-12-20,nation,W92000004,Wales,newAdmissions,New admissions,18.0
2021-12-20,nation,S92000003,Scotland,newAdmissions,New admissions,125.0
2021-12-20,nation,E92000001,England,newAdmissions,New admissions,1061.0
2021-12-21,nation,E92000001,England,newAdmissions,New admissions,1098.0
2021-12-21,nation,W92000004,Wales,newAdmissions,New admissions,32.0
2021-12-21,nation,S92000003,Scotland,newAdmissions,New admissions,101.0
2021-12-21,nation,N92000002,Northern Ireland,newAdmissions,New admissions,18.0
2021-12-22,nation,S92000003,Scotland,newAdmissions,New admissions,115.0
2021-12-22,nation,W92000004,Wales,newAdmissions,New admissions,25.0
2021-12-22,nation,N92000002,Northern Ireland,newAdmissions,New admissions,26.0
2021-12-22,nation,E92000001,England,newAdmissions,New admissions,1246.0
2021-12-23,nation,E92000001,England,newAdmissions,New admissions,1252.0
2021-12-23,nation,N92000002,Northern Ireland,newAdmissions,New admissions,20.0
2021-12-23,nation,W92000004,Wales,newAdmissions,New admissions,32.0
2021-12-23,nation,S92000003,Scotland,newAdmissions,New admissions,100.0
2021-12-24,nation,S92000003,Scotland,newAdmissions,New admissions,117.0
2021-12-24,nation,W92000004,Wales,newAdmissions,New admissions,28.0
2021-12-24,nation,N92000002,Northern Ireland,newAdmissions,New admissions,30.0
2021-12-24,nation,E92000001,England,newAdmissions,New admissions,1020.0
2021-12-25,nation,E92000001,England,newAdmissions,New admissions,1281.0
2021-12-25,nation,S92000003,Scotland,newAdmissions,New admissions,81.0
2021-12-25,nation,W92000004,Wales,newAdmissions,New admissions,32.0
2021-12-25,nation,N92000002,Northern Ireland,newAdmissions,New admissions,21.0
2021-12-26,nation,S92000003,Scotland,newAdmissions,New admissions,116.0
2021-12-26,nation,N92000002,Northern Ireland,newAdmissions,New admissions,25.0
2021-12-26,nation,W92000004,Wales,newAdmissions,New admissions,24.0
2021-12-26,nation,E92000001,England,newAdmissions,New admissions,1374.0
2021-12-27,nation,E92000001,England,newAdmissions,New admissions,1751.0
2021-12-27,nation,W92000004,Wales,newAdmissions,New admissions,21.0
2021-12-27,nation,N92000002,Northern Ireland,newAdmissions,New admissions,32.0
2021-12-27,nation,S92000003,Scotland,newAdmissions,New admissions,154.0
2021-12-28,nation,W92000004,Wales,newAdmissions,New admissions,32.0
2021-12-28,nation,N92000002,Northern Ireland,newAdmissions,New admissions,24.0
2021-12-28,nation,S92000003,Scotland,newAdmissions,New admissions,162.0
2021-12-28,nation,E92000001,England,newAdmissions,New admissions,2082.0
2021-12-29,nation,E92000001,England,newAdmissions,New admissions,2370.0
2021-12-29,nation,W92000004,Wales,newAdmissions,New admissions,36.0
2021-12-29,nation,S92000003,Scotland,newAdmissions,New admissions,187.0
2021-12-29,nation,N92000002,Northern Ireland,newAdmissions,New admissions,44.0
2021-12-30,nation,S92000003,Scotland,newAdmissions,New admissions,185.0
2021-12-30,nation,W92000004,Wales,newAdmissions,New admissions,52.0
2021-12-30,nation,N92000002,Northern Ireland,newAdmissions,New admissions,39.0
2021-12-30,nation,E92000001,England,newAdmissions,New admissions,2114.0
2021-12-31,nation,E92000001,England,newAdmissions,New admissions,1781.0
2021-12-31,nation,S92000003,Scotland,newAdmissions,New admissions,215.0
2021-12-31,nation,W92000004,Wales,newAdmissions,New admissions,53.0
2021-12-31,nation,N92000002,Northern Ireland,newAdmissions,New admissions,45.0
2022-01-01,nation,W92000004,Wales,newAdmissions,New admissions,76.0
2022-01-01,nation,N92000002,Northern Ireland,newAdmissions,New admissions,41.0
2022-01-01,nation,S92000003,Scotland,newAdmissions,New admissions,139.0
2022-01-01,nation,E92000001,England,newAdmissions,New admissions,1819.0
2022-01-02,nation,E92000001,England,newAdmissions,New admissions,1881.0
2022-01-02,nation,W92000004,Wales,newAdmissions,New admissions,43.0
2022-01-02,nation,S92000003,Scotland,newAdmissions,New admissions,157.0
2022-01-02,nation,N92000002,Northern Ireland,newAdmissions,New admissions,29.0
2022-01-03,nation,N92000002,Northern Ireland,newAdmissions,New admissions,36.0
2022-01-03,nation,W92000004,Wales,newAdmissions,New admissions,41.0
2022-01-03,nation,S92000003,Scotland,newAdmissions,New admissions,170.0
2022-01-03,nation,E92000001,England,newAdmissions,New admissions,2219.0
2022-01-04,nation,E92000001,England,newAdmissions,New admissions,2101.0
2022-01-04,nation,S92000003,Scotland,newAdmissions,New admissions,201.0
2022-01-04,nation,N92000002,Northern Ireland,newAdmissions,New admissions,44.0
2022-01-04,nation,W92000004,Wales,newAdmissions,New admissions,57.0
2022-01-05,nation,N92000002,Northern Ireland,newAdmissions,New admissions,40.0
2022-01-05,nation,S92000003,Scotland,newAdmissions,New admissions,170.0
2022-01-05,nation,W92000004,Wales,newAdmissions,New admissions,47.0
2022-01-05,nation,E92000001,England,newAdmissions,New admissions,2139.0
2022-01-06,nation,E92000001,England,newAdmissions,New admissions,2043.0
2022-01-06,nation,W92000004,Wales,newAdmissions,New admissions,56.0
2022-01-06,nation,S92000003,Scotland,newAdmissions,New admissions,189.0
2022-01-06,nation,N92000002,Northern Ireland,newAdmissions,New admissions,44.0
2022-01-07,nation,W92000004,Wales,newAdmissions,New admissions,45.0
2022-01-07,nation,N92000002,Northern Ireland,newAdmissions,New admissions,31.0
2022-01-07,nation,S92000003,Scotland,newAdmissions,New admissions,190.0
2022-01-07,nation,E92000001,England,newAdmissions,New admissions,1772.0
2022-01-08,nation,E92000001,England,newAdmissions,New admissions,1862.0
2022-01-08,nation,N92000002,Northern Ireland,newAdmissions,New admissions,32.0
2022-01-08,nation,S92000003,Scotland,newAdmissions,New admissions,156.0
2022-01-08,nation,W92000004,Wales,newAdmissions,New admissions,40.0
2022-01-09,nation,N92000002,Northern Ireland,newAdmissions,New admissions,38.0
2022-01-09,nation,S92000003,Scotland,newAdmissions,New admissions,161.0
2022-01-09,nation,W92000004,Wales,newAdmissions,New admissions,42.0
2022-01-09,nation,E92000001,England,newAdmissions,New admissions,1975.0
2022-01-10,nation,E92000001,England,newAdmissions,New admissions,2180.0
2022-01-10,nation,W92000004,Wales,newAdmissions,New admissions,46.0
2022-01-10,nation,S92000003,Scotland,newAdmissions,New admissions,184.0
2022-01-10,nation,N92000002,Northern Ireland,newAdmissions,New admissions,50.0
2022-01-11,nation,S92000003,Scotland,newAdmissions,New admissions,204.0
2022-01-11,nation,W92000004,Wales,newAdmissions,New admissions,49.0
2022-01-11,nation,N92000002,Northern Ireland,newAdmissions,New admissions,35.0
2022-01-11,nation,E92000001,England,newAdmissions,New admissions,2127.0
2022-01-12,nation,E92000001,England,newAdmissions,New admissions,1955.0
2022-01-12,nation,S92000003,Scotland,newAdmissions,New admissions,162.0
2022-01-12,nation,W92000004,Wales,newAdmissions,New admissions,38.0
2022-01-12,nation,N92000002,Northern Ireland,newAdmissions,New admissions,36.0
2022-01-13,nation,N92000002,Northern Ireland,newAdmissions,New admissions,39.0
2022-01-13,nation,W92000004,Wales,newAdmissions,New admissions,38.0
2022-01-13,nation,S92000003,Scotland,newAdmissions,New admissions,165.0
2022-01-13,nation,E92000001,England,newAdmissions,New admissions,1916.0
2022-01-14,nation,E92000001,England,newAdmissions,New admissions,1692.0
2022-01-14,nation,S92000003,Scotland,newAdmissions,New admissions,162.0
2022-01-14,nation,N92000002,Northern Ireland,newAdmissions,New admissions,28.0
2022-01-14,nation,W92000004,Wales,newAdmissions,New admissions,48.0
2022-01-15,nation,S92000003,Scotland,newAdmissions,New admissions,104.0
2022-01-15,nation,N92000002,Northern Ireland,newAdmissions,New admissions,26.0
2022-01-15,nation,W92000004,Wales,newAdmissions,New admissions,47.0
2022-01-15,nation,E92000001,England,newAdmissions,New admissions,1604.0
2022-01-16,nation,E92000001,England,newAdmissions,New admissions,1768.0
2022-01-16,nation,S92000003,Scotland,newAdmissions,New admissions,106.0
2022-01-16,nation,N92000002,Northern Ireland,newAdmissions,New admissions,21.0
2022-01-16,nation,W92000004,Wales,newAdmissions,New admissions,42.0
2022-01-17,nation,S92000003,Scotland,newAdmissions,New admissions,153.0
2022-01-17,nation,W92000004,Wales,newAdmissions,New admissions,31.0
2022-01-17,nation,N92000002,Northern Ireland,newAdmissions,New admissions,25.0
2022-01-17,nation,E92000001,England,newAdmissions,New admissions,1808.0
2022-01-18,nation,E92000001,England,newAdmissions,New admissions,1794.0
2022-01-18,nation,N92000002,Northern Ireland,newAdmissions,New admissions,34.0
2022-01-18,nation,W92000004,Wales,newAdmissions,New admissions,31.0
2022-01-18,nation,S92000003,Scotland,newAdmissions,New admissions,149.0
2022-01-19,nation,W92000004,Wales,newAdmissions,New admissions,36.0
2022-01-19,nation,N92000002,Northern Ireland,newAdmissions,New admissions,22.0
2022-01-19,nation,S92000003,Scotland,newAdmissions,New admissions,140.0
2022-01-19,nation,E92000001,England,newAdmissions,New admissions,1778.0
2022-01-20,nation,E92000001,England,newAdmissions,New admissions,1698.0
2022-01-20,nation,W92000004,Wales,newAdmissions,New admissions,40.0
2022-01-20,nation,N92000002,Northern Ireland,newAdmissions,New admissions,31.0
2022-01-20,nation,S92000003,Scotland,newAdmissions,New admissions,136.0
2022-01-21,nation,S92000003,Scotland,newAdmissions,New admissions,148.0
2022-01-21,nation,W92000004,Wales,newAdmissions,New admissions,33.0
2022-01-21,nation,N92000002,Northern Ireland,newAdmissions,New admissions,36.0
2022-01-21,nation,E92000001,England,newAdmissions,New admissions,1453.0
2022-01-22,nation,E92000001,England,newAdmissions,New admissions,1277.0
2022-01-22,nation,N92000002,Northern Ireland,newAdmissions,New admissions,22.0
2022-01-22,nation,S92000003,Scotland,newAdmissions,New admissions,106.0
2022-01-22,nation,W92000004,Wales,newAdmissions,New admissions,22.0
2022-01-23,nation,W92000004,Wales,newAdmissions,New admissions,25.0
2022-01-23,nation,S92000003,Scotland,newAdmissions,New admissions,105.0
2022-01-23,nation,N92000002,Northern Ireland,newAdmissions,New admissions,28.0
2022-01-23,nation,E92000001,England,newAdmissions,New admissions,1535.0
2022-01-24,nation,N92000002,Northern Ireland,newAdmissions,New admissions,23.0
2022-01-24,nation,E92000001,England,newAdmissions,New admissions,1593.0
2022-01-24,nation,S92000003,Scotland,newAdmissions,New admissions,144.0
2022-01-24,nation,W92000004,Wales,newAdmissions,New admissions,19.0
2022-01-25,nation,W92000004,Wales,newAdmissions,New admissions,23.0
2022-01-25,nation,S92000003,Scotland,newAdmissions,New admissions,144.0
2022-01-25,nation,E92000001,England,newAdmissions,New admissions,1681.0
2022-01-25,nation,N92000002,Northern Ireland,newAdmissions,New admissions,29.0
2022-01-26,nation,E92000001,England,newAdmissions,New admissions,1689.0
2022-01-26,nation,N92000002,Northern Ireland,newAdmissions,New admissions,35.0
2022-01-26,nation,S92000003,Scotland,newAdmissions,New admissions,126.0
2022-01-26,nation,W92000004,Wales,newAdmissions,New admissions,23.0
2022-01-27,nation,S92000003,Scotland,newAdmissions,New admissions,117.0
2022-01-27,nation,W92000004,Wales,newAdmissions,New admissions,29.0
2022-01-27,nation,N92000002,Northern Ireland,newAdmissions,New admissions,21.0
2022-01-27,nation,E92000001,England,newAdmissions,New admissions,1503.0
2022-01-28,nation,E92000001,England,newAdmissions,New admissions,1342.0
2022-01-28,nation,N92000002,Northern Ireland,newAdmissions,New admissions,19.0
2022-01-28,nation,S92000003,Scotland,newAdmissions,New admissions,121.0
2022-01-28,nation,W92000004,Wales,newAdmissions,New admissions,31.0
2022-01-29,nation,W92000004,Wales,newAdmissions,New admissions,14.0
2022-01-29,nation,S92000003,Scotland,newAdmissions,New admissions,86.0
2022-01-29,nation,E92000001,England,newAdmissions,New admissions,1325.0
2022-01-29,nation,N92000002,Northern Ireland,newAdmissions,New admissions,20.0
2022-01-30,nation,E92000001,England,newAdmissions,New admissions,1285.0
2022-01-30,nation,N92000002,Northern Ireland,newAdmissions,New admissions,26.0
2022-01-30,nation,S92000003,Scotland,newAdmissions,New admissions,88.0
2022-01-30,nation,W92000004,Wales,newAdmissions,New admissions,20.0
2022-01-31,nation,S92000003,Scotland,newAdmissions,New admissions,153.0
2022-01-31,nation,W92000004,Wales,newAdmissions,New admissions,25.0
2022-01-31,nation,N92000002,Northern Ireland,newAdmissions,New admissions,29.0
2022-01-31,nation,E92000001,England,newAdmissions,New admissions,1451.0
2022-02-01,nation,E92000001,England,newAdmissions,New admissions,1537.0
2022-02-01,nation,N92000002,Northern Ireland,newAdmissions,New admissions,28.0
2022-02-01,nation,S92000003,Scotland,newAdmissions,New admissions,153.0
2022-02-01,nation,W92000004,Wales,newAdmissions,New admissions,30.0
2022-02-02,nation,S92000003,Scotland,newAdmissions,New admissions,128.0
2022-02-02,nation,W92000004,Wales,newAdmissions,New admissions,23.0
2022-02-02,nation,E92000001,England,newAdmissions,New admissions,1451.0
2022-02-02,nation,N92000002,Northern Ireland,newAdmissions,New admissions,35.0
2022-02-03,nation,E92000001,England,newAdmissions,New admissions,1292.0
2022-02-03,nation,N92000002,Northern Ireland,newAdmissions,New admissions,30.0
2022-02-03,nation,S92000003,Scotland,newAdmissions,New admissions,130.0
2022-02-03,nation,W92000004,Wales,newAdmissions,New admissions,29.0
2022-02-04,nation,W92000004,Wales,newAdmissions,New admissions,34.0
2022-02-04,nation,S92000003,Scotland,newAdmissions,New admissions,152.0
2022-02-04,nation,N92000002,Northern Ireland,newAdmissions,New admissions,32.0
2022-02-04,nation,E92000001,England,newAdmissions,New admissions,1186.0
2022-02-05,nation,E92000001,England,newAdmissions,New admissions,1077.0
2022-02-05,nation,N92000002,Northern Ireland,newAdmissions,New admissions,29.0
2022-02-05,nation,S92000003,Scotland,newAdmissions,New admissions,102.0
2022-02-05,nation,W92000004,Wales,newAdmissions,New admissions,22.0
2022-02-06,nation,S92000003,Scotland,newAdmissions,New admissions,75.0
2022-02-06,nation,W92000004,Wales,newAdmissions,New admissions,29.0
2022-02-06,nation,N92000002,Northern Ireland,newAdmissions,New admissions,19.0
2022-02-06,nation,E92000001,England,newAdmissions,New admissions,1211.0
2022-02-07,nation,N92000002,Northern Ireland,newAdmissions,New admissions,37.0
2022-02-07,nation,E92000001,England,newAdmissions,New admissions,1234.0
2022-02-07,nation,W92000004,Wales,newAdmissions,New admissions,18.0
2022-02-07,nation,S92000003,Scotland,newAdmissions,New admissions,131.0
2022-02-08,nation,S92000003,Scotland,newAdmissions,New admissions,145.0
2022-02-08,nation,E92000001,England,newAdmissions,New admissions,1266.0
2022-02-08,nation,N92000002,Northern Ireland,newAdmissions,New admissions,35.0
2022-02-08,nation,W92000004,Wales,newAdmissions,New admissions,20.0
2022-02-09,nation,W92000004,Wales,newAdmissions,New admissions,22.0
2022-02-09,nation,S92000003,Scotland,newAdmissions,New admissions,132.0
2022-02-09,nation,N92000002,Northern Ireland,newAdmissions,New admissions,44.0
2022-02-09,nation,E92000001,England,newAdmissions,New admissions,1220.0
2022-02-10,nation,E92000001,England,newAdmissions,New admissions,1167.0
2022-02-10,nation,N92000002,Northern Ireland,newAdmissions,New admissions,36.0
2022-02-10,nation,W92000004,Wales,newAdmissions,New admissions,21.0
2022-02-10,nation,S92000003,Scotland,newAdmissions,New admissions,112.0
2022-02-11,nation,S92000003,Scotland,newAdmissions,New admissions,125.0
2022-02-11,nation,N92000002,Northern Ireland,newAdmissions,New admissions,32.0
2022-02-11,nation,E92000001,England,newAdmissions,New admissions,996.0
2022-02-11,nation,W92000004,Wales,newAdmissions,New admissions,20.0
2022-02-12,nation,W92000004,Wales,newAdmissions,New admissions,18.0
2022-02-12,nation,S92000003,Scotland,newAdmissions,New admissions,95.0
2022-02-12,nation,E92000001,England,newAdmissions,New admissions,989.0
2022-02-12,nation,N92000002,Northern Ireland,newAdmissions,New admissions,35.0
2022-02-13,nation,E92000001,England,newAdmissions,New admissions,1029.0
2022-02-13,nation,N92000002,Northern Ireland,newAdmissions,New admissions,25.0
2022-02-13,nation,W92000004,Wales,newAdmissions,New admissions,17.0
2022-02-13,nation,S92000003,Scotland,newAdmissions,New admissions,113.0
2022-02-14,nation,S92000003,Scotland,newAdmissions,New admissions,153.0
2022-02-14,nation,E92000001,England,newAdmissions,New admissions,1132.0
2022-02-14,nation,N92000002,Northern Ireland,newAdmissions,New admissions,26.0
2022-02-14,nation,W92000004,Wales,newAdmissions,New admissions,30.0
2022-02-15,nation,W92000004,Wales,newAdmissions,New admissions,23.0
2022-02-15,nation,S92000003,Scotland,newAdmissions,New admissions,153.0
2022-02-15,nation,E92000001,England,newAdmissions,New admissions,1144.0
2022-02-15,nation,N92000002,Northern Ireland,newAdmissions,New admissions,31.0
2022-02-16,nation,E92000001,England,newAdmissions,New admissions,1120.0
2022-02-16,nation,N92000002,Northern Ireland,newAdmissions,New admissions,47.0
2022-02-16,nation,W92000004,Wales,newAdmissions,New admissions,27.0
2022-02-16,nation,S92000003,Scotland,newAdmissions,New admissions,182.0
2022-02-17,nation,S92000003,Scotland,newAdmissions,New admissions,150.0
2022-02-17,nation,E92000001,England,newAdmissions,New admissions,971.0
2022-02-17,nation,N92000002,Northern Ireland,newAdmissions,New admissions,29.0
2022-02-17,nation,W92000004,Wales,newAdmissions,New admissions,19.0
2022-02-18,nation,W92000004,Wales,newAdmissions,New admissions,18.0
2022-02-18,nation,S92000003,Scotland,newAdmissions,New admissions,150.0
2022-02-18,nation,E92000001,England,newAdmissions,New admissions,900.0
2022-02-18,nation,N92000002,Northern Ireland,newAdmissions,New admissions,32.0
2022-02-19,nation,E92000001,England,newAdmissions,New admissions,834.0
2022-02-19,nation,N92000002,Northern Ireland,newAdmissions,New admissions,42.0
2022-02-19,nation,W92000004,Wales,newAdmissions,New admissions,21.0
2022-02-19,nation,S92000003,Scotland,newAdmissions,New admissions,115.0
2022-02-20,nation,S92000003,Scotland,newAdmissions,New admissions,105.0
2022-02-20,nation,N92000002,Northern Ireland,newAdmissions,New admissions,33.0
2022-02-20,nation,E92000001,England,newAdmissions,New admissions,971.0
2022-02-20,nation,W92000004,Wales,newAdmissions,New admissions,14.0
2022-02-21,nation,W92000004,Wales,newAdmissions,New admissions,14.0
2022-02-21,nation,S92000003,Scotland,newAdmissions,New admissions,152.0
2022-02-21,nation,N92000002,Northern Ireland,newAdmissions,New admissions,29.0
2022-02-21,nation,E92000001,England,newAdmissions,New admissions,1030.0
2022-02-22,nation,E92000001,England,newAdmissions,New admissions,976.0
2022-02-22,nation,N92000002,Northern Ireland,newAdmissions,New admissions,25.0
2022-02-22,nation,W92000004,Wales,newAdmissions,New admissions,20.0
2022-02-22,nation,S92000003,Scotland,newAdmissions,New admissions,150.0
2022-02-23,nation,S92000003,Scotland,newAdmissions,New admissions,183.0
2022-02-23,nation,N92000002,Northern Ireland,newAdmissions,New admissions,37.0
2022-02-23,nation,E92000001,England,newAdmissions,New admissions,976.0
2022-02-23,nation,W92000004,Wales,newAdmissions,New admissions,26.0
2022-02-24,nation,W92000004,Wales,newAdmissions,New admissions,28.0
2022-02-24,nation,S92000003,Scotland,newAdmissions,New admissions,172.0
2022-02-24,nation,E92000001,England,newAdmissions,New admissions,984.0
2022-02-24,nation,N92000002,Northern Ireland,newAdmissions,New admissions,22.0
2022-02-25,nation,N92000002,Northern Ireland,newAdmissions,New admissions,23.0
2022-02-25,nation,E92000001,England,newAdmissions,New admissions,841.0
2022-02-25,nation,W92000004,Wales,newAdmissions,New admissions,18.0
2022-02-25,nation,S92000003,Scotland,newAdmissions,New admissions,207.0
2022-02-26,nation,S92000003,Scotland,newAdmissions,New admissions,131.0
2022-02-26,nation,N92000002,Northern Ireland,newAdmissions,New admissions,39.0
2022-02-26,nation,E92000001,England,newAdmissions,New admissions,888.0
2022-02-26,nation,W92000004,Wales,newAdmissions,New admissions,22.0
2022-02-27,nation,W92000004,Wales,newAdmissions,New admissions,8.0
2022-02-27,nation,S92000003,Scotland,newAdmissions,New admissions,115.0
2022-02-27,nation,E92000001,England,newAdmissions,New admissions,949.0
2022-02-27,nation,N92000002,Northern Ireland,newAdmissions,New admissions,23.0
2022-02-28,nation,E92000001,England,newAdmissions,New admissions,1145.0
2022-02-28,nation,N92000002,Northern Ireland,newAdmissions,New admissions,33.0
2022-02-28,nation,W92000004,Wales,newAdmissions,New admissions,17.0
2022-02-28,nation,S92000003,Scotland,newAdmissions,New admissions,202.0
2022-03-01,nation,S92000003,Scotland,newAdmissions,New admissions,195.0
2022-03-01,nation,E92000001,England,newAdmissions,New admissions,1111.0
2022-03-01,nation,N92000002,Northern Ireland,newAdmissions,New admissions,39.0
2022-03-01,nation,W92000004,Wales,newAdmissions,New admissions,14.0
2022-03-02,nation,W92000004,Wales,newAdmissions,New admissions,24.0
2022-03-02,nation,S92000003,Scotland,newAdmissions,New admissions,200.0
2022-03-02,nation,N92000002,Northern Ireland,newAdmissions,New admissions,36.0
2022-03-02,nation,E92000001,England,newAdmissions,New admissions,1184.0
2022-03-03,nation,E92000001,England,newAdmissions,New admissions,1226.0
2022-03-03,nation,N92000002,Northern Ireland,newAdmissions,New admissions,33.0
2022-03-03,nation,W92000004,Wales,newAdmissions,New admissions,14.0
2022-03-03,nation,S92000003,Scotland,newAdmissions,New admissions,176.0
2022-03-04,nation,S92000003,Scotland,newAdmissions,New admissions,232.0
2022-03-04,nation,N92000002,Northern Ireland,newAdmissions,New admissions,43.0
2022-03-04,nation,E92000001,England,newAdmissions,New admissions,1044.0
2022-03-04,nation,W92000004,Wales,newAdmissions,New admissions,32.0
2022-03-05,nation,W92000004,Wales,newAdmissions,New admissions,19.0
2022-03-05,nation,S92000003,Scotland,newAdmissions,New admissions,139.0
2022-03-05,nation,E92000001,England,newAdmissions,New admissions,1050.0
2022-03-05,nation,N92000002,Northern Ireland,newAdmissions,New admissions,32.0
2022-03-06,nation,E92000001,England,newAdmissions,New admissions,1260.0
2022-03-06,nation,N92000002,Northern Ireland,newAdmissions,New admissions,31.0
2022-03-06,nation,W92000004,Wales,newAdmissions,New admissions,20.0
2022-03-06,nation,S92000003,Scotland,newAdmissions,New admissions,145.0
2022-03-07,nation,S92000003,Scotland,newAdmissions,New admissions,197.0
2022-03-07,nation,N92000002,Northern Ireland,newAdmissions,New admissions,30.0
2022-03-07,nation,E92000001,England,newAdmissions,New admissions,1278.0
2022-03-07,nation,W92000004,Wales,newAdmissions,New admissions,18.0
2022-03-08,nation,W92000004,Wales,newAdmissions,New admissions,22.0
2022-03-08,nation,S92000003,Scotland,newAdmissions,New admissions,237.0
2022-03-08,nation,N92000002,Northern Ireland,newAdmissions,New admissions,41.0
2022-03-08,nation,E92000001,England,newAdmissions,New admissions,1389.0
2022-03-09,nation,E92000001,England,newAdmissions,New admissions,1521.0
2022-03-09,nation,N92000002,Northern Ireland,newAdmissions,New admissions,34.0
2022-03-09,nation,W92000004,Wales,newAdmissions,New admissions,23.0
2022-03-09,nation,S92000003,Scotland,newAdmissions,New admissions,237.0
2022-03-10,nation,S92000003,Scotland,newAdmissions,New admissions,230.0
2022-03-10,nation,E92000001,England,newAdmissions,New admissions,1414.0
2022-03-10,nation,N92000002,Northern Ireland,newAdmissions,New admissions,29.0
2022-03-10,nation,W92000004,Wales,newAdmissions,New admissions,30.0
2022-03-11,nation,W92000004,Wales,newAdmissions,New admissions,35.0
2022-03-11,nation,S92000003,Scotland,newAdmissions,New admissions,236.0
2022-03-11,nation,N92000002,Northern Ireland,newAdmissions,New admissions,31.0
2022-03-11,nation,E92000001,England,newAdmissions,New admissions,1412.0
2022-03-12,nation,E92000001,England,newAdmissions,New admissions,1368.0
2022-03-12,nation,N92000002,Northern Ireland,newAdmissions,New admissions,23.0
2022-03-12,nation,W92000004,Wales,newAdmissions,New admissions,25.0
2022-03-12,nation,S92000003,Scotland,newAdmissions,New admissions,199.0
2022-03-13,nation,S92000003,Scotland,newAdmissions,New admissions,179.0
2022-03-13,nation,N92000002,Northern Ireland,newAdmissions,New admissions,27.0
2022-03-13,nation,E92000001,England,newAdmissions,New admissions,1591.0
2022-03-13,nation,W92000004,Wales,newAdmissions,New admissions,12.0
2022-03-14,nation,W92000004,Wales,newAdmissions,New admissions,26.0
2022-03-14,nation,S92000003,Scotland,newAdmissions,New admissions,265.0
2022-03-14,nation,N92000002,Northern Ireland,newAdmissions,New admissions,35.0
2022-03-14,nation,E92000001,England,newAdmissions,New admissions,1651.0
2022-03-15,nation,E92000001,England,newAdmissions,New admissions,1800.0
2022-03-15,nation,N92000002,Northern Ireland,newAdmissions,New admissions,28.0
2022-03-15,nation,W92000004,Wales,newAdmissions,New admissions,30.0
2022-03-15,nation,S92000003,Scotland,newAdmissions,New admissions,267.0
2022-03-16,nation,S92000003,Scotland,newAdmissions,New admissions,256.0
2022-03-16,nation,E92000001,England,newAdmissions,New admissions,1823.0
2022-03-16,nation,N92000002,Northern Ireland,newAdmissions,New admissions,34.0
2022-03-16,nation,W92000004,Wales,newAdmissions,New admissions,24.0
2022-03-17,nation,W92000004,Wales,newAdmissions,New admissions,38.0
2022-03-17,nation,S92000003,Scotland,newAdmissions,New admissions,264.0
2022-03-17,nation,E92000001,England,newAdmissions,New admissions,1738.0
2022-03-17,nation,N92000002,Northern Ireland,newAdmissions,New admissions,36.0
2022-03-18,nation,N92000002,Northern Ireland,newAdmissions,New admissions,36.0
2022-03-18,nation,E92000001,England,newAdmissions,New admissions,1629.0
2022-03-18,nation,W92000004,Wales,newAdmissions,New admissions,42.0
2022-03-18,nation,S92000003,Scotland,newAdmissions,New admissions,261.0
2022-03-19,nation,S92000003,Scotland,newAdmissions,New admissions,177.0
2022-03-19,nation,N92000002,Northern Ireland,newAdmissions,New admissions,27.0
2022-03-19,nation,E92000001,England,newAdmissions,New admissions,1813.0
2022-03-19,nation,W92000004,Wales,newAdmissions,New admissions,32.0
2022-03-20,nation,W92000004,Wales,newAdmissions,New admissions,24.0
2022-03-20,nation,S92000003,Scotland,newAdmissions,New admissions,192.0
2022-03-20,nation,E92000001,England,newAdmissions,New admissions,1793.0
2022-03-20,nation,N92000002,Northern Ireland,newAdmissions,New admissions,22.0
2022-03-21,nation,E92000001,England,newAdmissions,New admissions,1984.0
2022-03-21,nation,N92000002,Northern Ireland,newAdmissions,New admissions,30.0
2022-03-21,nation,W92000004,Wales,newAdmissions,New admissions,19.0
2022-03-21,nation,S92000003,Scotland,newAdmissions,New admissions,243.0
2022-03-22,nation,S92000003,Scotland,newAdmissions,New admissions,244.0
2022-03-22,nation,E92000001,England,newAdmissions,New admissions,2098.0
2022-03-22,nation,N92000002,Northern Ireland,newAdmissions,New admissions,38.0
2022-03-22,nation,W92000004,Wales,newAdmissions,New admissions,44.0
2022-03-23,nation,W92000004,Wales,newAdmissions,New admissions,42.0
2022-03-23,nation,S92000003,Scotland,newAdmissions,New admissions,268.0
2022-03-23,nation,E92000001,England,newAdmissions,New admissions,2137.0
2022-03-23,nation,N92000002,Northern Ireland,newAdmissions,New admissions,37.0
2022-03-24,nation,N92000002,Northern Ireland,newAdmissions,New admissions,39.0
2022-03-24,nation,E92000001,England,newAdmissions,New admissions,2006.0
2022-03-24,nation,W92000004,Wales,newAdmissions,New admissions,38.0
2022-03-24,nation,S92000003,Scotland,newAdmissions,New admissions,249.0
2022-03-25,nation,S92000003,Scotland,newAdmissions,New admissions,238.0
2022-03-25,nation,N92000002,Northern Ireland,newAdmissions,New admissions,33.0
2022-03-25,nation,E92000001,England,newAdmissions,New admissions,1925.0
2022-03-25,nation,W92000004,Wales,newAdmissions,New admissions,36.0
2022-03-26,nation,W92000004,Wales,newAdmissions,New admissions,51.0
2022-03-26,nation,S92000003,Scotland,newAdmissions,New admissions,178.0
2022-03-26,nation,N92000002,Northern Ireland,newAdmissions,New admissions,28.0
2022-03-26,nation,E92000001,England,newAdmissions,New admissions,1869.0
